FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM,CONTAMINATED
icdg11w7q_noramp.fits,F125W,11,101.0,0,4,2013-10-16,22:30:11,29.663755,0.02850341796875,-0.0734405517578125,94.82630920410156,208.05462646484375,96.0,1.0241955518722534,-0.30685165524482727,1.873610496520996,7800.29296875,33.75554656982422,1.3009932041168213,1.3366429805755615,0.0
icdg11w8q_noramp.fits,F125W,11,101.0,0,4,2013-10-16,22:30:59,29.663755,0.0446929931640625,-0.0915679931640625,94.82791900634766,208.05406188964844,106.0,1.0260201692581177,-0.2824820280075073,1.7606431245803833,7773.15625,33.52303695678711,1.305168867111206,1.3354520797729492,0.0
icdg11w9q_noramp.fits,F160W,11,101.0,0,5,2013-10-16,22:31:53,14.970785,0.077484130859375,-0.0186004638671875,94.73135375976562,208.2089080810547,101.0,1.0225930213928223,-0.30186402797698975,2.420435905456543,7998.37841796875,45.242774963378906,1.493091106414795,1.4827196598052979,0.0
icdg11waq_noramp.fits,F160W,11,101.0,0,5,2013-10-16,22:32:26,14.970785,0.075103759765625,-0.004486083984375,94.73179626464844,208.21336364746094,101.0,1.0224376916885376,-0.3006868362426758,2.3845458030700684,8014.4638671875,44.45624923706055,1.5019975900650024,1.4879823923110962,0.0
icdg11wbq_noramp.fits,F160W,11,101.0,0,5,2013-10-16,22:32:59,14.970785,0.0922088623046875,-0.023956298828125,94.72820281982422,208.21249389648438,101.0,1.0225969552993774,-0.2794661521911621,2.4167230129241943,8019.892578125,44.514007568359375,1.4957619905471802,1.4974192380905151,0.0
icdg11wcq_noramp.fits,F160W,11,101.0,0,5,2013-10-16,22:33:32,14.970785,0.0760345458984375,-0.015228271484375,94.73218536376953,208.20947265625,101.0,1.0224908590316772,-0.2684386670589447,2.4213922023773193,8006.86181640625,44.51802444458008,1.5048283338546753,1.4854505062103271,0.0
icdg11wdq_noramp.fits,F160W,11,101.0,0,5,2013-10-16,22:34:05,14.970785,0.08223724365234375,-0.0330810546875,94.73094940185547,208.20953369140625,99.0,1.0223523378372192,-0.30197352170944214,2.4492146968841553,7994.556640625,45.28255844116211,1.500007152557373,1.4864152669906616,0.0
icdg11weq_noramp.fits,F125W,11,101.0,0,6,2013-10-16,22:34:44,29.663755,0.0560302734375,-0.072784423828125,94.82872772216797,208.05938720703125,112.0,1.0251740217208862,-0.28049787878990173,1.7902535200119019,7799.9580078125,33.671756744384766,1.3051141500473022,1.3430144786834717,0.0
icdg11wfq_noramp.fits,F125W,11,101.0,0,6,2013-10-16,22:35:32,29.663755,0.05013275146484375,-0.054290771484375,94.83905029296875,208.05421447753906,112.0,1.0248913764953613,-0.26559993624687195,1.8328604698181152,7790.7587890625,33.219886779785156,1.295531988143921,1.3373416662216187,0.0
icdg11wgq_noramp.fits,F125W,11,101.0,0,6,2013-10-16,22:36:20,29.663755,0.0386505126953125,0.017303466796875,94.81549835205078,208.09091186523438,70.0,1.0213541984558105,-0.19581106305122375,1.82741117477417,7789.677734375,25.232955932617188,1.317602276802063,1.3586026430130005,0.0
