FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM
icdg11woq_drz.fits,F125W,11,101.0,0,8,2013-10-16,22:41:41,29.663755,0.0879364013671875,-0.0191497802734375,93.9101791381836,196.34715270996094,96.0,1.0014948844909668,-0.12318286299705505,1.4345461130142212,8234.064453125,21.000530242919922,1.5849663019180298,1.7354596853256226
icdg11wpq_drz.fits,F125W,11,101.0,0,8,2013-10-16,22:42:29,29.663755,0.0785064697265625,-0.0828399658203125,93.9152603149414,196.3507537841797,97.0,1.002869963645935,-0.03866037353873253,1.4151670932769775,8223.822265625,20.88758087158203,1.578011155128479,1.7174098491668701
icdg11wqq_drz.fits,F125W,11,101.0,0,8,2013-10-16,22:43:17,29.663755,0.0858917236328125,-0.08062744140625,93.91724395751953,196.3463897705078,97.0,1.0014399290084839,-0.12398841232061386,1.4235525131225586,8210.955078125,20.922422409057617,1.5813719034194946,1.7326397895812988
icdg11wrq_drz.fits,F160W,11,101.0,0,9,2013-10-16,22:44:11,14.970785,0.10756683349609375,0.034454345703125,93.80516815185547,196.5283203125,98.0,0.9988000392913818,-0.03624045476317406,1.7001289129257202,8388.7685546875,28.105234146118164,1.8274770975112915,2.037992477416992
icdg11wsq_drz.fits,F160W,11,101.0,0,9,2013-10-16,22:44:44,14.970785,0.1169586181640625,0.03791046142578125,93.80815124511719,196.53399658203125,101.0,0.9962700009346008,-0.06729231029748917,1.669782042503357,8467.353515625,28.054079055786133,1.8215782642364502,2.0413596630096436
icdg11wtq_drz.fits,F160W,11,101.0,0,9,2013-10-16,22:45:17,14.970785,0.12457275390625,0.0341644287109375,93.80450439453125,196.526123046875,101.0,0.9935200214385986,-0.1800495833158493,1.693970799446106,8351.919921875,28.031818389892578,1.8390722274780273,2.0418851375579834
icdg11wuq_drz.fits,F160W,11,101.0,0,9,2013-10-16,22:45:50,14.970785,0.10413360595703125,0.0317840576171875,93.80183410644531,196.5327606201172,100.0,1.002210021018982,-0.0018414780497550964,1.6972084045410156,8353.46875,28.049211502075195,1.836885929107666,2.049969434738159
icdg11wvq_drz.fits,F160W,11,101.0,0,9,2013-10-16,22:46:23,14.970785,0.1291961669921875,0.0929412841796875,93.8053970336914,196.5186004638672,218.0,1.0002299547195435,-0.003930251579731703,1.998739242553711,8402.5546875,29.640295028686523,1.838463306427002,2.041093587875366
icdg11wwq_drz.fits,F125W,11,101.0,0,10,2013-10-16,22:47:02,29.663755,0.08538818359375,-0.0758819580078125,93.92963409423828,196.3455352783203,97.0,1.0015499591827393,-0.10043592005968094,1.4260013103485107,8218.2421875,20.941530227661133,1.5714069604873657,1.7220847606658936
icdg11wxq_drz.fits,F125W,11,101.0,0,10,2013-10-16,22:47:50,29.663755,0.0904388427734375,-0.0058441162109375,93.92703247070312,196.35357666015625,299.0,1.0062800645828247,0.04566324129700661,1.5769977569580078,8255.119140625,21.812923431396484,1.5730359554290771,1.7337472438812256
